c:\Users\danil\Work\exercises-css\modules\20-text\60-text-decoration\description.es.yml,description.es.yml,es,1354
c:\Users\danil\Work\exercises-css\modules\20-text\60-text-decoration\description.ru.yml,description.ru.yml,ru,1349
c:\Users\danil\Work\exercises-css\modules\20-text\65-line-height\description.en.yml,description.en.yml,en,1378
c:\Users\danil\Work\exercises-css\modules\20-text\65-line-height\description.es.yml,description.es.yml,es,1545
c:\Users\danil\Work\exercises-css\modules\20-text\65-line-height\description.ru.yml,description.ru.yml,ru,1516
c:\Users\danil\Work\exercises-css\modules\20-text\70-font-family\description.en.yml,description.en.yml,en,2604
c:\Users\danil\Work\exercises-css\modules\20-text\70-font-family\description.es.yml,description.es.yml,es,2858
c:\Users\danil\Work\exercises-css\modules\20-text\70-font-family\description.ru.yml,description.ru.yml,ru,2751
c:\Users\danil\Work\exercises-css\modules\20-text\80-font\description.en.yml,description.en.yml,en,2706
c:\Users\danil\Work\exercises-css\modules\20-text\80-font\description.es.yml,description.es.yml,es,3056
c:\Users\danil\Work\exercises-css\modules\20-text\80-font\description.ru.yml,description.ru.yml,ru,2870
c:\Users\danil\Work\exercises-css\modules\20-text\90-conclusion\description.en.yml,description.en.yml,en,1825
c:\Users\danil\Work\exercises-css\modules\20-text\90-conclusion\description.es.yml,description.es.yml,es,2063
c:\Users\danil\Work\exercises-css\modules\20-text\90-conclusion\description.ru.yml,description.ru.yml,ru,2015
c:\Users\danil\Work\exercises-css\modules\30-box\description.en.yml,description.en.yml,en,279
c:\Users\danil\Work\exercises-css\modules\30-box\description.es.yml,description.es.yml,es,328
c:\Users\danil\Work\exercises-css\modules\30-box\description.ru.yml,description.ru.yml,ru,297
c:\Users\danil\Work\exercises-css\modules\30-box\10-border-style\description.en.yml,description.en.yml,en,1839
c:\Users\danil\Work\exercises-css\modules\30-box\10-border-style\description.es.yml,description.es.yml,es,2123
c:\Users\danil\Work\exercises-css\modules\30-box\10-border-style\description.ru.yml,description.ru.yml,ru,1942
c:\Users\danil\Work\exercises-css\modules\30-box\20-background\description.en.yml,description.en.yml,en,1199
c:\Users\danil\Work\exercises-css\modules\30-box\20-background\description.es.yml,description.es.yml,es,1266
c:\Users\danil\Work\exercises-css\modules\30-box\20-background\description.ru.yml,description.ru.yml,ru,1158
c:\Users\danil\Work\exercises-css\modules\30-box\30-padding\description.en.yml,description.en.yml,en,3133
c:\Users\danil\Work\exercises-css\modules\30-box\30-padding\description.es.yml,description.es.yml,es,3423
